trip_id,user_id,location,time
3061,33,4,598
3062,18,5,1713
3063,11,5,1653
3064,16,0,1407
3065,45,2,1710
3066,94,4,465
3067,51,0,1197
3068,17,4,640
3069,43,2,358
3070,76,4,792
3071,89,3,408
3072,17,1,1302
3073,20,1,900
3074,52,2,1071
3075,73,5,320
3076,62,2,173
3077,32,0,873
3078,35,0,6
3079,44,4,317
3080,46,4,1265
3081,35,2,463
3082,3,0,1709
3083,15,4,146
3084,5,2,332
3085,4,2,142
3086,39,2,964
3087,40,1,522
3088,9,3,1502
3089,49,2,1104
3090,12,5,1400
3091,86,2,1291
3092,98,3,7
3093,15,4,327
3094,94,4,1570
3095,60,3,1139
3096,86,1,1396
3097,36,4,1181
3098,53,2,1372
3099,68,0,1026
3100,15,0,1261
3101,68,2,407
3102,59,3,1449
3103,88,0,888
3104,71,4,652
3105,62,2,1057
3106,82,3,768
3107,21,0,1477
3108,24,2,1648
3109,45,4,110
3110,11,2,219
3111,56,3,1412
3112,57,2,746
3113,16,3,592
3114,47,4,645
3115,49,1,1372
3116,75,3,1009
3117,93,3,811
3118,22,5,1094
3119,92,3,1369
3120,45,3,135
3121,48,1,1116
3122,54,4,228
3123,72,4,1472
3124,86,2,500
3125,13,4,1530
3126,66,3,1720
3127,86,3,1602
3128,28,2,21
3129,1,0,1777
3130,81,1,1197
3131,93,1,1386
3132,49,4,887
3133,10,1,1199
3134,44,3,1281
3135,75,1,1335
3136,68,2,660
3137,31,2,294
3138,27,1,1010
3139,86,1,545
3140,12,5,71
3141,10,2,1792
3142,48,4,1140
3143,11,2,574
3144,94,3,310
3145,56,3,1351
3146,27,1,1386
3147,45,3,483
3148,30,4,1677
3149,82,2,370
3150,34,4,667
3151,6,2,889
3152,91,5,430
3153,57,2,827
3154,92,3,340
3155,16,4,936
3156,48,4,735
3157,27,5,3
3158,87,1,99
3159,77,1,449
3160,87,2,418
3161,58,5,844
3162,41,4,422
3163,54,1,1128
3164,59,1,281
3165,16,3,1698
3166,27,2,1404
3167,54,2,802
3168,4,4,1042
3169,40,3,854
3170,24,3,719
3171,62,4,314
3172,47,1,693
3173,97,1,1125
3174,27,0,1387
3175,63,5,357
3176,56,1,339
3177,90,0,1514
3178,19,4,825
3179,59,4,873
3180,74,4,864
3181,97,2,1556
3182,79,2,234
3183,97,1,865
3184,77,1,935
3185,58,4,7
3186,54,4,113
3187,86,1,509
3188,62,2,1396
3189,79,3,521
3190,98,4,190
3191,35,1,1250
3192,63,1,677
3193,24,2,934
3194,72,4,1402
3195,55,4,866
3196,9,2,930
3197,56,3,1020
3198,11,4,1721
3199,79,3,618
3200,61,4,626
3201,64,3,1357
3202,11,5,1267
3203,91,1,102
3204,9,4,595
3205,93,4,1447
3206,43,5,1277
3207,74,2,1178
3208,2,3,1525
3209,73,2,1144
3210,49,0,1071
3211,95,1,893
3212,31,1,1180
3213,6,1,1254
3214,31,2,1352
3215,97,4,1240
3216,65,5,1541
3217,12,1,1194
3218,75,4,1691
3219,45,3,753
3220,62,4,1313
3221,67,1,224
3222,42,1,153
3223,70,3,108
3224,56,3,1044
3225,61,4,1518
3226,34,1,1546
3227,93,5,628
3228,26,4,1384
3229,54,5,1685
3230,74,1,181
3231,6,1,1368
3232,64,4,1364
3233,64,1,787
3234,49,3,1394
3235,46,1,176
3236,48,3,641
3237,46,4,1540
3238,29,3,8
3239,43,2,1617
3240,35,1,693
3241,74,0,575
3242,83,3,34
3243,78,4,921
3244,35,1,875
3245,75,1,439
3246,49,4,1655
3247,5,1,1599
3248,60,3,1562
3249,19,2,278
3250,48,3,341
3251,19,4,532
3252,85,2,409
3253,58,5,1498
3254,37,5,1575
3255,67,4,337
3256,59,5,987
3257,69,5,323
3258,2,5,1416
3259,51,4,526
3260,27,3,701
3261,52,3,694
3262,78,0,1699
3263,88,0,202
3264,5,0,39
3265,29,2,1763
3266,94,1,486
3267,28,0,1733
3268,88,2,581
3269,58,4,1329
3270,28,3,442
3271,20,0,1460
3272,59,3,1078
3273,7,3,164
3274,88,0,1221
3275,7,3,1253
3276,1,1,657
3277,86,1,947
3278,75,0,903
3279,28,2,1
3280,69,0,1068
3281,21,5,1538
3282,41,0,196
3283,94,0,1474
3284,16,2,305
3285,91,3,1040
3286,93,1,1469
3287,7,1,1701
3288,55,4,619
3289,15,3,1703
3290,5,1,1516
3291,61,4,694
3292,8,5,357
3293,91,2,181
3294,46,3,675
3295,47,4,745
3296,31,1,1595
3297,22,2,79
3298,63,1,384
3299,33,1,1292
3300,58,2,564
3301,73,3,411
3302,26,1,73
3303,45,4,79
3304,35,4,493
3305,85,3,643
3306,96,5,913
3307,29,4,498
3308,14,3,816
3309,76,1,1738
3310,32,2,980
3311,15,4,1444
3312,76,4,1753
3313,42,3,1091
3314,51,1,742
3315,29,5,1521
3316,34,4,1185
3317,13,3,1445
3318,31,1,1792
3319,58,4,1529
3320,66,3,373
3321,44,3,1658
3322,1,1,441
3323,66,5,1338
3324,51,1,514
3325,69,2,141
3326,99,0,1261
3327,77,4,978
3328,58,0,1377
3329,84,3,131
3330,87,4,1799
3331,72,3,1485
3332,96,5,681
3333,21,2,90
3334,7,1,338
3335,38,3,1350
3336,91,2,993
3337,96,0,1341
3338,7,2,359
3339,75,0,251
3340,3,3,1671
3341,96,5,335
3342,41,2,480
3343,18,2,22
3344,38,5,1587
3345,93,3,1103
3346,87,3,1154
3347,12,2,1365
3348,14,0,418
3349,42,1,998
3350,53,5,425
3351,54,4,806
3352,96,1,1603
3353,1,3,179
3354,88,3,1638
3355,4,1,108
3356,69,2,1503
3357,57,3,436
3358,10,5,28
3359,85,0,41
3360,81,4,797
3361,60,3,914
3362,24,3,745
3363,76,1,1010
3364,67,0,1442
3365,31,2,1138
3366,8,3,1741
3367,12,0,1260
3368,42,3,1264
3369,21,4,1503
3370,69,3,1390
3371,69,1,638
3372,82,5,486
3373,1,5,447
3374,59,2,1670
3375,90,3,1526
3376,24,4,449
3377,58,4,1156
3378,90,1,1677
3379,56,5,1665
3380,12,2,813
3381,50,2,1289
3382,11,0,1428
3383,87,1,98
3384,100,1,1768
3385,85,1,39
3386,97,2,838
3387,7,5,1048
3388,11,0,1302
3389,56,5,1721
3390,78,1,28
3391,20,1,95
3392,66,2,943
3393,27,4,706
3394,15,1,807
3395,21,1,1744
3396,14,3,646
3397,21,3,921
3398,88,4,1443
3399,77,3,236
3400,89,4,1354
3401,90,2,190
3402,62,0,654
3403,34,3,547
3404,47,4,425
3405,21,4,31
3406,16,3,1488
3407,72,2,1234
3408,91,1,1086
3409,29,3,1291
3410,71,1,1585
3411,68,5,307
3412,2,4,891
3413,10,2,1199
3414,83,1,1632
3415,75,0,236
3416,38,2,335
3417,63,5,246
3418,14,5,470
3419,8,5,1473
3420,50,1,1654
3421,79,0,1145
3422,92,5,866
3423,82,2,818
3424,16,1,445
3425,72,0,1497
3426,80,2,308
3427,3,1,1100
3428,77,2,1070
3429,10,3,996
3430,79,5,1480
3431,43,3,30
3432,41,5,1564
3433,67,3,877
3434,21,1,717
3435,10,3,1412
3436,58,1,713
3437,52,5,1491
3438,74,2,1313
3439,64,3,109
3440,73,1,651
3441,98,0,1451
3442,12,4,1781
3443,27,1,1404
3444,2,3,136
3445,8,5,680
3446,15,4,728
3447,73,4,1175
3448,28,2,16
3449,55,4,1789
3450,25,3,985
3451,73,1,984
3452,68,4,186
3453,3,5,283
3454,19,1,655
3455,68,3,1746
3456,94,4,130
3457,38,1,905
3458,93,5,74
3459,10,3,1633
3460,85,3,1020
3461,38,4,525
3462,15,2,1241
3463,20,1,1642
3464,59,2,492
3465,60,3,937
3466,48,0,1762
3467,82,5,42
3468,74,1,330
3469,6,4,1284
3470,9,0,1150
3471,62,5,422
3472,51,4,1656
3473,38,1,125
3474,59,2,1638
3475,27,0,84
3476,33,3,530
3477,87,0,748
3478,65,4,701
3479,97,4,548
3480,79,3,1418
3481,54,4,39
3482,81,3,741
3483,88,1,1463
3484,38,1,813
3485,65,2,333
3486,87,5,676
3487,82,1,1508
3488,51,1,1070
3489,94,4,1785
3490,64,3,1194
3491,73,2,448
3492,67,2,55
3493,19,3,1301
3494,27,3,80
3495,10,3,370
3496,30,2,1522
3497,26,4,1531
3498,18,4,1360
3499,60,1,735
3500,78,3,1451
3501,68,1,794
3502,19,4,1181
3503,51,1,262
3504,77,1,624
3505,98,1,1082
3506,44,1,1246
3507,95,2,472
3508,18,4,1456
3509,53,2,1262
3510,100,2,1409
3511,51,4,1429
3512,53,3,74
3513,2,3,602
3514,3,4,115
3515,18,3,547
3516,40,0,512
3517,34,0,875
3518,75,1,967
3519,82,3,954
3520,69,2,278
3521,68,1,1792
3522,33,2,26
3523,57,4,1525
3524,14,3,301
3525,13,5,1099
3526,3,1,1029
3527,73,5,412
3528,46,3,468
3529,35,2,1299
3530,58,4,700
3531,31,3,577
3532,51,0,1097
3533,54,2,788
3534,66,3,1218
3535,10,4,1029
3536,65,3,1084
3537,49,1,592
3538,57,2,552
3539,89,1,544
3540,27,0,343
3541,29,0,355
3542,84,0,965
3543,85,2,93
3544,2,0,975
3545,12,1,1641
3546,67,4,1704
3547,64,4,489
3548,70,3,420
3549,38,0,1042
3550,95,0,961
3551,22,4,745
3552,62,5,1090
3553,48,2,506
3554,20,2,724
3555,94,3,361
3556,22,3,657
3557,2,1,1096
3558,39,4,1280
3559,81,1,106
3560,14,4,1513
3561,4,1,1637
3562,45,2,521
3563,77,1,750
3564,7,1,260
3565,9,4,1440
3566,55,3,862
3567,1,3,1083
3568,96,2,1100
3569,18,3,794
3570,43,4,1092
3571,56,3,1718
3572,7,2,129
3573,88,3,217
3574,11,2,735
3575,46,1,795
3576,63,1,408
3577,76,4,1788
3578,100,4,186
3579,49,1,262
3580,37,3,1233
3581,23,0,143
3582,74,5,534
3583,90,3,300
3584,78,2,1061
3585,16,4,1683
3586,65,3,1759
3587,45,3,1452
3588,75,5,1436
3589,40,4,384
3590,68,2,25
3591,32,5,1577
3592,71,1,879
3593,60,1,118
3594,83,2,975
3595,66,3,76
3596,24,2,1050
3597,66,3,119
3598,14,1,9
3599,45,0,794
3600,46,1,1242
3601,80,4,139
3602,78,2,923
3603,57,2,504
3604,29,2,1337
3605,96,2,318
3606,64,3,1041
3607,57,2,16
3608,88,3,1436
3609,24,4,1615
3610,79,5,804
3611,85,3,1584
3612,3,2,912
3613,72,3,849
3614,7,3,40
3615,22,1,864
3616,91,1,470
3617,47,3,567
3618,70,2,1603
3619,37,3,898
3620,94,1,1189
3621,49,3,273
3622,7,2,1580
3623,58,0,538
3624,38,3,224
3625,99,3,767
3626,29,1,378
3627,28,0,1186
3628,78,1,627
3629,36,5,343
3630,27,3,784
3631,93,2,1235
3632,64,2,1730
3633,79,2,1778
3634,23,3,271
3635,64,3,1424
3636,71,5,93
3637,42,5,738
3638,27,0,48
3639,20,3,1469
3640,13,1,954
3641,95,1,1716
3642,98,2,947
3643,84,2,1241
3644,77,1,346
3645,33,0,162
3646,74,4,550
3647,42,4,725
3648,27,5,8
3649,85,2,1434
3650,5,1,1775
3651,83,1,1482
3652,60,2,812
3653,17,5,1738
3654,87,5,1430
3655,64,1,1534
3656,95,2,1310
3657,77,4,474
3658,98,2,1108
3659,24,4,691
3660,31,1,587
3661,10,4,1796
3662,61,1,1768
3663,68,4,1767
3664,78,2,471
3665,99,4,43
3666,28,4,209
3667,14,3,973
3668,73,5,167
3669,5,2,321
3670,58,5,1637
3671,35,4,258
3672,36,4,574
3673,86,2,1569
3674,63,0,424
3675,82,3,49
3676,20,5,1733
3677,23,0,719
3678,29,3,347
3679,25,4,1133
3680,3,4,1393
3681,62,3,516
3682,22,2,1154
3683,94,4,1362
3684,32,2,1228
3685,58,0,663
3686,94,2,1355
3687,45,3,464
3688,42,4,64
3689,30,3,1585
3690,39,4,1744
3691,29,3,170
3692,12,1,536
3693,32,3,1793
3694,58,1,1562
3695,64,0,464
3696,69,0,357
3697,38,4,1226
3698,91,3,1086
3699,40,5,186
3700,88,5,1684
3701,77,5,76
3702,12,1,1386
3703,58,2,910
3704,87,4,10
3705,94,1,1721
3706,29,1,71
3707,23,2,816
3708,66,3,1032
3709,38,3,661
3710,19,1,919
3711,55,4,1594
3712,71,2,1422
3713,38,1,513
3714,9,5,441
3715,70,3,1502
3716,39,3,582
3717,45,3,864
3718,28,2,1216
3719,42,3,1271
3720,27,1,631
3721,25,1,104
3722,40,4,473
3723,65,4,1143
3724,52,4,1010
3725,88,2,185
3726,88,1,152
3727,60,5,772
3728,82,1,426
3729,94,1,410
3730,1,3,462
3731,21,4,847
3732,99,5,1456
3733,86,3,34
3734,84,1,1478
3735,46,2,1147
3736,90,2,1173
3737,30,5,567
3738,95,3,1665
3739,95,2,1540
3740,44,5,1335
3741,84,3,130
3742,25,2,1050
3743,54,3,543
3744,20,5,1111
3745,41,4,235
3746,38,1,747
3747,54,0,569
3748,90,3,960
3749,49,2,830
3750,86,4,795
3751,22,1,317
3752,93,2,1748
3753,1,2,759
3754,39,5,400
3755,14,2,461
3756,75,4,1536
3757,53,3,422
3758,14,3,1020
3759,61,3,1261
3760,36,2,441
3761,15,1,492
3762,66,2,954
3763,69,0,1035
3764,5,4,1468
3765,98,1,172
3766,2,1,682
3767,44,4,0
3768,62,1,1136
3769,13,4,1635
3770,76,0,135
3771,48,2,1260
3772,85,1,1498
3773,94,5,1071
3774,53,0,771
3775,32,2,1118
3776,47,4,1655
3777,15,1,1088
3778,37,3,3
3779,62,2,319
3780,97,5,173
3781,54,4,959
3782,13,4,1128
3783,46,0,665
3784,9,5,393
3785,57,1,1565
3786,99,3,701
3787,68,2,588
3788,69,2,1097
3789,20,3,1148
3790,49,2,457
3791,96,2,1653
3792,15,3,874
3793,36,4,845
3794,7,4,1795
3795,92,0,700
3796,10,4,1002
3797,42,2,1197
3798,69,5,656
3799,63,4,1031
3800,29,1,1192
3801,89,4,682
3802,37,2,1016
3803,21,1,318
3804,51,3,682
3805,83,4,229
3806,1,4,551
3807,99,3,946
3808,31,2,1551
3809,74,5,637
3810,11,2,1488
3811,81,2,1263
3812,10,3,1684
3813,41,4,1747
3814,67,5,583
3815,74,2,983
3816,95,4,1336
3817,47,3,227
3818,84,1,57
3819,85,5,846
3820,27,5,79
3821,2,1,869
3822,51,3,1113
3823,64,5,920
3824,74,2,778
3825,6,4,1194
3826,50,2,43
3827,73,1,802
3828,6,0,524
3829,94,5,209
3830,41,0,662
3831,87,1,1614
3832,46,5,1144
3833,93,1,740
3834,51,4,171
3835,42,0,1661
3836,74,5,413
3837,95,2,1493
3838,50,3,665
3839,28,3,776
3840,87,2,1447
3841,91,0,1120
3842,2,1,1013
3843,14,2,722
3844,52,4,829
3845,71,5,892
3846,96,1,1550
3847,93,4,75
3848,35,4,1721
3849,94,1,812
3850,11,2,1201
3851,21,2,128
3852,74,4,1291
3853,26,1,1234
3854,36,2,519
3855,70,4,1023
3856,77,4,1048
3857,74,4,1654
3858,56,0,487
3859,98,4,1253
3860,68,4,1174
3861,58,3,1081
3862,28,2,53
3863,46,0,1011
3864,74,1,1324
3865,78,2,1186
3866,25,1,1206
3867,26,1,1166
3868,63,3,1023
3869,26,0,246
3870,6,4,2
3871,62,2,1356
3872,45,1,699
3873,1,3,1307
3874,59,0,1609
3875,84,3,1018
3876,75,2,161
3877,88,0,894
3878,74,1,21
3879,92,4,1514
3880,17,2,1421
3881,88,1,1003
3882,54,1,1267
3883,26,2,1382
3884,66,5,1455
3885,12,5,1618
3886,66,4,1661
3887,79,2,1633
3888,18,1,1657
3889,89,0,686
3890,48,2,1340
3891,36,1,348
3892,61,2,259
3893,14,4,1113
3894,16,2,878
3895,77,3,328
3896,71,4,1519
3897,90,4,503
3898,7,1,117
3899,10,1,465
3900,71,3,1726
3901,60,4,1743
3902,58,1,866
3903,21,5,939
3904,43,2,899
3905,35,5,851
3906,31,0,1214
3907,70,1,1491
3908,40,3,1247
3909,40,5,327
3910,37,1,874
3911,67,3,484
3912,16,2,70
3913,28,3,451
3914,5,2,962
3915,6,1,1658
3916,9,4,631
3917,87,1,1515
3918,46,3,501
3919,19,3,242
3920,90,3,1547
3921,63,3,1259
3922,46,5,1725
3923,81,1,243
3924,60,5,562
3925,71,1,1205
3926,8,4,919
3927,5,1,45
3928,20,4,424
3929,81,2,32
3930,30,3,575
3931,43,3,1423
3932,90,4,1533
3933,97,2,423
3934,45,1,1483
3935,73,4,41
3936,35,3,241
3937,88,2,1407
3938,31,3,1064
3939,64,4,1729
3940,70,2,644
3941,17,1,37
3942,55,0,1700
3943,92,2,395
3944,3,4,1196
3945,58,2,1387
3946,12,2,676
3947,92,5,917
3948,4,2,480
3949,49,2,923
3950,31,3,1150
3951,28,1,385
3952,14,3,1488
3953,59,1,1651
3954,13,1,1428
3955,89,3,587
3956,89,2,906
3957,22,3,1448
3958,21,4,1221
3959,98,3,1112
3960,16,2,1359
3961,93,2,1006
3962,54,2,330
3963,42,2,1754
3964,80,4,1313
3965,94,2,352
3966,69,2,514
3967,78,4,454
3968,91,2,534
3969,30,5,1371
3970,99,4,699
3971,85,3,1760
3972,21,1,14
3973,14,2,40
3974,2,1,307
3975,60,2,739
3976,71,1,473
3977,0,2,826
3978,23,1,1415
3979,54,3,533
3980,67,2,650
3981,42,2,629
3982,96,5,1132
3983,82,5,371
3984,79,5,698
3985,73,1,858
3986,45,2,344
3987,73,3,1584
3988,60,4,1098
3989,61,4,544
3990,18,3,893
3991,33,2,1436
3992,29,2,96
3993,47,5,339
3994,60,1,588
3995,78,5,1606
3996,33,2,784
3997,54,4,1041
3998,76,4,1349
3999,95,4,73
4000,16,4,130
4001,45,4,1392
4002,65,2,1522
4003,3,4,869
4004,71,1,1155
4005,92,1,188
4006,34,1,14
4007,39,1,138
4008,3,2,1759
4009,46,2,610
4010,63,0,451
4011,85,4,880
4012,36,1,778
4013,86,4,652
4014,49,2,900
4015,9,3,1087
4016,23,4,1657
4017,63,0,946
4018,32,4,729
4019,30,3,452
4020,81,3,897
4021,61,0,1346
4022,66,1,1010
4023,9,2,1572
4024,86,5,1112
4025,68,4,1530
4026,82,1,791
4027,6,3,118
4028,14,4,42
4029,13,5,236
4030,98,4,1548
4031,57,4,224
4032,53,3,152
4033,26,4,42
4034,4,4,209
4035,24,1,992
4036,64,3,966
4037,48,1,781
4038,13,2,1592
4039,93,2,197
4040,27,2,879
4041,29,1,152
4042,76,3,1336
4043,43,1,237
4044,10,3,1523
4045,82,4,346
4046,65,1,396
4047,18,3,1769
4048,74,3,996
4049,79,2,1646
4050,17,2,870
4051,56,4,1510
4052,49,4,478
4053,83,4,1453
4054,36,2,25
4055,35,4,393
4056,16,3,519
4057,28,1,1225
4058,20,4,635
4059,28,1,940
4060,23,2,1480
4061,67,4,686
4062,89,2,1299
4063,57,3,828
4064,60,4,770
4065,70,1,590
4066,46,3,964
4067,86,2,1064
4068,11,2,1157
4069,71,2,1234
4070,10,4,1152
4071,79,3,1384
4072,84,4,367
4073,99,5,1432
4074,55,4,984
4075,88,1,183
4076,10,0,78
4077,24,5,410
4078,54,4,715
4079,77,1,1184
4080,21,4,1217
4081,14,2,669
4082,8,1,382
4083,87,5,1577
4084,6,4,408
4085,70,2,1217
4086,72,1,39
4087,58,5,724
4088,68,4,1267
4089,10,2,1230
4090,33,5,953
4091,53,4,1070
4092,0,1,964
4093,54,3,737
4094,1,3,1029
4095,86,2,1593
4096,38,4,1351
4097,16,3,877
4098,22,3,721
4099,34,1,415
4100,91,5,481
4101,55,4,872
4102,79,4,1579
4103,59,4,1124
4104,5,0,1571
4105,91,4,359
4106,3,0,1286
4107,83,3,1200
4108,76,3,508
4109,93,2,1654
4110,4,4,865
4111,76,0,1629
4112,58,3,1194
4113,67,5,331
4114,31,4,1309
4115,8,2,1708
4116,5,0,1227
4117,74,1,410
4118,44,1,1481
4119,15,3,1472
4120,27,3,664
4121,37,4,1569
4122,12,2,788
4123,8,2,156
4124,49,3,390
4125,57,1,1437
4126,83,2,345
4127,2,3,990
4128,25,0,1631
4129,82,3,1005
4130,35,3,835
4131,46,4,1421
4132,68,1,280
4133,6,1,1177
4134,7,1,728
4135,48,4,1634
4136,46,4,1568
4137,60,3,1251
4138,72,2,23
4139,17,1,427
4140,65,0,520
4141,62,1,924
4142,46,0,1553
4143,60,2,54
4144,50,3,1649
4145,90,3,1131
4146,35,5,1634
4147,46,3,156
4148,82,3,392
4149,53,1,1223
4150,96,3,1789
4151,91,2,1084
4152,1,1,693
4153,50,1,1371
4154,35,2,1800
4155,17,2,329
4156,74,1,181
4157,68,2,238
4158,91,2,594
4159,28,4,293
4160,74,3,502
4161,71,2,206
4162,55,1,1182
4163,35,3,1251
4164,33,5,855
4165,25,2,1588
4166,83,2,1716
4167,95,1,850
4168,15,1,1711
4169,92,5,861
4170,11,2,244
4171,10,1,1261
4172,37,2,1051
4173,97,3,1501
4174,36,4,1186
4175,71,2,517
4176,63,4,1766
4177,82,2,979
4178,6,1,1492
4179,41,4,107
4180,20,4,95
4181,67,4,1618
4182,75,3,979
4183,27,4,828
4184,12,4,1263
4185,97,2,448
4186,67,1,387
4187,6,4,660
4188,98,3,926
4189,88,3,1294
4190,91,1,1231
4191,56,4,263
4192,35,2,827
4193,17,4,3
4194,84,0,874
4195,32,3,1187
4196,4,2,1148
4197,97,0,1719
4198,16,3,570
4199,89,3,609
4200,77,5,694
4201,97,0,134
4202,17,4,1018
4203,36,3,1211
4204,33,4,165
4205,47,1,1189
4206,96,2,226
4207,69,2,181
4208,30,1,732
4209,47,2,1496
4210,70,4,868
4211,4,4,554
4212,10,3,1268
4213,12,3,580
4214,97,0,952
4215,0,2,311
4216,3,1,701
4217,90,2,1101
4218,61,2,31
4219,63,3,314
4220,72,3,755
4221,58,2,702
4222,18,3,12
4223,71,1,1675
4224,77,1,655
4225,37,3,1620
4226,24,1,1763
4227,34,1,1749
4228,31,4,392
4229,72,1,557
4230,52,3,1788
4231,94,3,643
4232,7,0,1271
4233,39,1,1037
4234,83,2,271
4235,26,3,1762
4236,2,2,57
4237,27,1,1015
4238,38,4,1318
4239,4,4,1382
4240,39,3,326
4241,3,5,1619
4242,91,3,1139
4243,79,4,819
4244,25,2,1779
4245,38,2,237
4246,74,5,1297
4247,90,0,1017
4248,30,4,47
4249,98,3,1258
4250,41,4,1406
4251,43,5,554
4252,30,3,613
4253,28,3,759
4254,11,4,451
4255,89,0,974
4256,66,2,1225
4257,92,0,886
4258,71,3,107
4259,2,4,91
4260,65,3,1181
4261,71,1,462
4262,87,5,275
4263,25,1,1315
4264,74,4,1695
4265,88,4,1417
4266,81,3,240
4267,3,0,1004
4268,45,3,1478
4269,60,1,1606
4270,90,5,1548
4271,27,4,1799
4272,69,2,19
4273,72,4,1211
4274,21,1,180
4275,40,2,1377
4276,50,4,771
4277,4,2,389
4278,9,2,1717
4279,35,2,1025
4280,18,4,10
4281,92,3,676
4282,5,5,1644
4283,8,0,1221
4284,13,3,15
4285,54,1,1709
4286,24,3,1151
4287,43,2,1017
4288,36,5,1315
4289,89,2,1253
4290,45,2,1191
4291,29,4,414
4292,51,3,611
4293,35,1,357
4294,48,4,1458
4295,65,3,1619
4296,58,3,1105
4297,1,1,425
4298,47,0,1343
4299,31,1,1782
4300,63,2,1611
4301,17,3,1289
4302,39,2,434
4303,34,2,1145
4304,98,2,1513
4305,44,2,999
4306,41,3,1057
4307,62,1,1667
4308,18,3,638
4309,3,1,486
4310,44,2,1013
4311,86,3,1568
4312,24,2,822
4313,18,4,561
4314,39,5,889
4315,2,4,580
4316,82,2,460
4317,36,1,1205
4318,7,4,1425
4319,82,1,698
4320,52,0,209
4321,25,1,331
4322,42,1,404
4323,68,2,966
4324,89,3,669
4325,29,3,812
4326,17,2,511
4327,28,3,356
4328,81,2,1313
4329,64,2,1465
4330,67,3,1742
4331,90,2,1603
4332,23,1,779
4333,63,4,744
4334,27,2,1164
4335,84,2,485
4336,47,0,515
4337,1,3,1601
4338,3,3,1276
4339,55,2,3
4340,22,1,990
4341,92,5,281
4342,76,1,291
4343,4,4,1684
4344,27,2,1256
4345,78,2,1337
4346,1,4,429
4347,99,2,1515
4348,79,1,1173
4349,86,1,483
4350,55,5,1091
4351,80,4,1457
4352,25,4,595
4353,93,2,944
4354,74,1,79
4355,9,1,143
4356,61,4,1652
4357,2,0,1782
4358,76,0,1274
4359,37,4,125
4360,66,1,1631
4361,74,1,1449
4362,22,3,1158
4363,87,0,387
4364,71,5,144
4365,63,2,954
4366,42,2,1541
4367,64,0,548
4368,11,5,140
4369,8,1,1083
4370,50,1,1446
4371,72,2,1307
4372,31,1,977
4373,48,3,1725
4374,83,1,808
4375,27,1,1465
4376,47,4,627
4377,51,4,304
4378,92,4,1109
4379,14,0,538
4380,37,4,537
4381,35,3,380
4382,13,0,23
4383,59,3,223
4384,3,4,1629
4385,32,0,1791
4386,64,1,1551
4387,47,2,1614
4388,10,3,1507
4389,12,2,1777
4390,80,3,1218
4391,72,3,1564
4392,13,4,705
4393,46,3,117
4394,80,1,1647
4395,16,0,1072
4396,70,2,418
4397,53,1,111
4398,92,5,609
4399,32,2,147
4400,25,4,1336
4401,14,4,828
4402,7,1,1014
4403,48,0,125
4404,10,5,1350
4405,97,2,621
4406,54,3,571
4407,6,2,108
4408,28,3,1067
4409,40,3,1386
4410,27,1,737
4411,30,2,601
4412,26,3,1041
4413,25,2,1419
4414,67,4,1209
4415,19,0,67
4416,51,5,553
4417,53,1,853
4418,97,2,527
4419,42,2,1109
4420,24,1,77
4421,93,0,1356
4422,98,2,781
4423,90,1,50
4424,73,3,466
4425,50,2,1269
4426,56,1,751
4427,64,3,1243
4428,46,1,728
4429,36,4,1044
4430,80,4,1677
4431,89,0,1356
4432,62,1,119
4433,57,5,197
4434,57,1,1717
4435,40,3,100
4436,73,1,298
4437,8,3,1114
4438,82,4,232
4439,75,4,1031
4440,84,3,952
4441,22,3,1792
4442,16,5,1091
4443,83,3,1024
4444,44,2,1164
4445,84,1,1344
4446,53,2,1741
4447,76,4,1608
4448,6,3,914
4449,55,1,286
4450,34,2,1048
4451,67,4,1082
4452,92,3,47
4453,44,4,139
4454,2,1,439
4455,14,4,1498
4456,41,0,171
4457,65,4,1458
4458,68,0,1401
4459,17,4,1221
4460,63,4,1660
4461,93,4,1747
4462,96,1,889
4463,84,2,1390
4464,74,4,982
4465,78,2,746
4466,61,3,1678
4467,4,4,250
4468,43,3,1344
4469,60,2,641
4470,5,2,127
4471,96,2,1266
4472,89,5,393
4473,3,3,1079
4474,97,4,1778
4475,18,3,132
4476,52,2,411
4477,38,1,366
4478,75,3,122
4479,58,5,658
4480,34,5,1497
4481,73,1,1767
4482,69,2,612
4483,17,4,1081
4484,20,3,1676
4485,4,3,1112
4486,9,5,450
4487,65,5,82
4488,54,4,1585
4489,51,5,305
4490,67,4,772
4491,55,1,1661
4492,71,1,457
4493,70,3,961
4494,42,2,690
4495,39,3,530
4496,53,2,1003
4497,55,3,1699
4498,59,4,692
4499,68,2,1401
4500,99,5,126
4501,25,4,302
4502,41,1,1325
4503,3,4,247
4504,39,2,275
4505,26,1,169
4506,65,4,852
4507,7,1,1559
4508,62,3,312
4509,5,4,1603
4510,89,2,855
4511,69,4,805
4512,64,5,305
4513,97,3,272
4514,67,5,435
4515,14,1,457
4516,88,1,1273
4517,33,3,1399
4518,98,5,551
4519,92,4,1412
4520,74,0,486
4521,71,3,194
4522,98,5,679
4523,8,3,1669
4524,42,2,729
4525,55,4,428
4526,6,2,289
4527,55,0,879
4528,76,4,965
4529,96,4,818
4530,51,1,234
4531,1,4,767
4532,11,5,897
4533,80,4,297
4534,52,1,1287
4535,50,0,422
4536,97,3,163
4537,19,4,218
4538,91,5,796
4539,38,5,879
4540,66,2,1351
